,Unnamed: 0,date_stolen,frame_colors,frame_model,id,is_stock_img,large_img,manufacturer_name,serial,stolen,stolen_location,thumb,title,year,stolen_zipcode,year_stolen
14876,14876,2017-05-28 06:00:00,"['Black', 'White', 'Red']",Inizio,122525,False,https://files.bikeindex.org/uploads/Pu/86911/large_IMG_3836-1.JPG,Masi,NK12D05,True,"Santa Monica,CA,90401",https://files.bikeindex.org/uploads/Pu/86911/small_IMG_3836-1.JPG,2013 Masi Inizio,2013.0,90401,2017
14889,14889,2017-05-28 06:00:00,['White'],FLIGHTLINE 24,121925,False,https://files.bikeindex.org/uploads/Pu/86481/large_Haro_FL_24_white_red_bike.jpg,Haro,KIOFLO05281,True,"Sunnyvale,CA,94087",https://files.bikeindex.org/uploads/Pu/86481/small_Haro_FL_24_white_red_bike.jpg,2011 Haro FLIGHTLINE 24,2011.0,94087,2017
14893,14893,2017-05-28 06:00:00,['Black'],Crosstrail Sport Disc,121559,True,https://bikebook.s3.amazonaws.com/uploads/Fr/3359/12136,Specialized,absent,True,"Oakland,CA,94608",https://bikebook.s3.amazonaws.com/uploads/Fr/3359/small_12136,2015 Specialized Crosstrail Sport Disc,2015.0,94608,2017
14894,14894,2017-05-28 05:21:42,"['White', 'Black']",Kg261,121470,False,,Look,absent,True,"Lakewood,CA,90712",,2017 Look Kg261,2017.0,90712,2017
14900,14900,2017-05-27 06:00:00,['White'],Ariel,121418,False,,Specialized,absent,True,"Berkeley,CA,94705",,2017 Specialized Ariel,2017.0,94705,2017
14921,14921,2017-05-27 06:00:00,['Green'],Alight 3 step through,122198,False,,Giant,CA4D7680,True,"Marina Del Rey,CA,90292",,2014 Giant Alight 3 step through,2014.0,90292,2017
14922,14922,2017-05-27 06:00:00,"['Silver, gray or bare metal']",Escape 3,122195,False,,Giant,CA4D7313,True,"Marina Del Rey,CA,90292",,2014 Giant Escape 3,2014.0,90292,2017
14930,14930,2017-05-26 23:08:53,['Green'],Pista,121374,False,,Bianchi,absent,True,"Los Angeles,CA,90036",,2008 Bianchi Pista,2008.0,90036,2017
14944,14944,2017-05-26 06:00:00,['Black'],Fairfax SC1,121764,False,https://files.bikeindex.org/uploads/Pu/86297/large_IMG_6615.JPG,Marin Bikes,IA16690ISE032,True,"San Francisco,CA,94118",https://files.bikeindex.org/uploads/Pu/86297/small_IMG_6615.JPG,2016 Marin Bikes Fairfax SC1,2016.0,94118,2017
14947,14947,2017-05-26 06:00:00,"['Red', 'White']",Corsa ST,29885,False,https://files.bikeindex.org/uploads/Pu/85958/large_Novara_bike_new.jpg,Novara,N5S5699,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/85958/small_Novara_bike_new.jpg,1985 Novara Corsa ST,1985.0,94110,2017
14954,14954,2017-05-26 06:00:00,['Blue'],Race,121613,False,,Boardman Bikes,absent,True,"San Francisco,CA,94117",,2013 Boardman Bikes Race,2013.0,94117,2017
14956,14956,2017-05-25 19:44:41,"['Silver, gray or bare metal']",Eros,121255,False,,Bianchi,absent,True,"Santa Monica,CA,90405",,Bianchi Eros,,90405,2017
14964,14964,2017-05-25 06:00:00,"['White', 'Red', 'Black']",Backwoods,345402,False,,GT Bicycles,absent,True,"Fresno,CA,93711",,2000 GT Bicycles Backwoods,2000.0,93711,2017
14966,14966,2017-05-25 06:00:00,['White'],Myka,345407,False,,Specialized,absent,True,"Fresno,CA,93711",,2015 Specialized Myka,2015.0,93711,2017
14976,14976,2017-05-25 06:00:00,"['Black', 'Red']",slice 3 altegra size 57,121291,False,,Cannondale,bm82149,True,"Palo,CA,94301-3425",,2016 Cannondale slice 3 altegra size 57,2016.0,94301,2017
14978,14978,2017-05-25 06:00:00,['Black'],Arroyo,121991,False,https://files.bikeindex.org/uploads/Pu/86587/large_OrangeC7HMnovablue_d.jpg,Gazelle,60499466,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/86587/small_OrangeC7HMnovablue_d.jpg,2016 Gazelle Arroyo,2016.0,94110,2017
14979,14979,2017-05-25 06:00:00,['Black'],Talon 2,121200,False,,Giant,absent,True,"San Francisco,CA,94114",,2015 Giant Talon 2,2015.0,94114,2017
14981,14981,2017-05-25 06:00:00,['Black'],Iseo,114924,False,https://files.bikeindex.org/uploads/Pu/81905/large_2017-04-17_17.07.25.jpg,Bianchi,LX4462848J,True,"Los Angeles,CA,90027",https://files.bikeindex.org/uploads/Pu/81905/small_2017-04-17_17.07.25.jpg,Bianchi Iseo,,90027,2017
14987,14987,2017-05-25 05:46:34,['Black'],Diverge,121182,False,,Specialized,wsbc618020329M,True,"Palo Alto,CA,94303",,2016 Specialized Diverge,2016.0,94303,2017
14988,14988,2017-05-25 03:33:11,['Black'],Escape 1,121174,False,,Giant,C2CC8363,True,"Palo Alto,CA,94301",,2017 Giant Escape 1,2017.0,94301,2017
14997,14997,2017-05-24 06:00:00,['Black'],Hardrock,356143,False,https://files.bikeindex.org/uploads/Pu/95923/large_IMG_2435.JPG,Specialized,WSBC606184778J,True,"Goleta,CA,93117",https://files.bikeindex.org/uploads/Pu/95923/small_IMG_2435.JPG,2015 Specialized Hardrock,2015.0,93117,2017
15013,15013,2017-05-24 02:31:14,['White'],Vita,121027,False,https://files.bikeindex.org/uploads/Pu/85728/large_11951128_1056237087728881_2910179070604768655_n.jpg,Specialized,wsbc602157950j,True,"Oakland,CA,94618",https://files.bikeindex.org/uploads/Pu/85728/small_11951128_1056237087728881_2910179070604768655_n.jpg,Specialized Vita,,94618,2017
15017,15017,2017-05-23 06:00:00,['Black'],Verve 2,120980,False,https://files.bikeindex.org/uploads/Pu/85670/large_18644608_10213606239896227_511235070_n.jpg,Trek,WTU008C4008L,True,"Santa Barbara,CA,93101",https://files.bikeindex.org/uploads/Pu/85670/small_18644608_10213606239896227_511235070_n.jpg,2016 Trek Verve 2,2016.0,93101,2017
15029,15029,2017-05-23 06:00:00,['Red'],Hawaii 3i,121268,False,https://files.bikeindex.org/uploads/Pu/85874/large_Beach_Cruiser.JPG,Electra,absent,True,"Walnut Creek,CA,94598",https://files.bikeindex.org/uploads/Pu/85874/small_Beach_Cruiser.JPG,Electra Hawaii 3i,,94598,2017
15035,15035,2017-05-23 06:00:00,"['Silver, gray or bare metal', 'Green']",Tokul,121018,False,https://files.bikeindex.org/uploads/Pu/85702/large_RA15_Tokul-1_DkSilver__1_.jpeg,Raleigh,absent,True,"Los Angeles,CA,90025",https://files.bikeindex.org/uploads/Pu/85702/small_RA15_Tokul-1_DkSilver__1_.jpeg,2015 Raleigh Tokul,2015.0,90025,2017
15037,15037,2017-05-23 06:00:00,['Red'],Hawaii 3i,121265,False,https://files.bikeindex.org/uploads/Pu/85873/large_Beach_Cruiser.JPG,Electra,absent,True,"Walnut Creek,CA,94598",https://files.bikeindex.org/uploads/Pu/85873/small_Beach_Cruiser.JPG,Electra Hawaii 3i,,94598,2017
15040,15040,2017-05-23 06:00:00,['Black'],Sirrus,121201,False,,Specialized,WSBC602142809M,True,"Sacramento,CA,95814",,2017 Specialized Sirrus,2017.0,95814,2017
15045,15045,2017-05-23 06:00:00,"['Silver, gray or bare metal']",,121017,False,,Giant,c7bj1645,True,"Santa Clara,CA,95050",,2017 Giant,2017.0,95050,2017
15047,15047,2017-05-23 06:00:00,['White'],Roubaix 2.0,121322,False,https://files.bikeindex.org/uploads/Pu/85906/large_Fuji_Roubaix_2.0_Stolen.png,Fuji,no serial,True,"Santa Clara,CA,95051",https://files.bikeindex.org/uploads/Pu/85906/small_Fuji_Roubaix_2.0_Stolen.png,2012 Fuji Roubaix 2.0,2012.0,95051,2017
15048,15048,2017-05-23 06:00:00,['Orange'],Urban,121008,False,,Firmstrong,TMSD1601029,True,"Venice,CA,90291",,2017 Firmstrong Urban,2017.0,90291,2017
15054,15054,2017-05-23 06:00:00,['Green'],7.3 FX,120916,False,,Trek,wtu118c6306j,True,"Santa Clara,CA,95054",,2015 Trek 7.3 FX,2015.0,95054,2017
15065,15065,2017-05-22 06:00:00,['Blue'],Skye,69621,False,https://files.bikeindex.org/uploads/Pu/86061/large_trek-fx-3-womens-275798-11.jpg,Trek,120C74970,True,"Oakland,CA,94619",https://files.bikeindex.org/uploads/Pu/86061/small_trek-fx-3-womens-275798-11.jpg,Trek Skye,,94619,2017
15066,15066,2017-05-22 06:00:00,"['Black', 'Pink']",Vita Elite,120887,False,https://files.bikeindex.org/uploads/Pu/85591/large_bike.JPG,Specialized,WSBC602154862F,True,"San Francisco,94117",https://files.bikeindex.org/uploads/Pu/85591/small_bike.JPG,2011 Specialized Vita Elite,2011.0,94117,2017
15069,15069,2017-05-22 06:00:00,"['Silver, gray or bare metal']",Speed Concept 7.0,120876,False,https://files.bikeindex.org/uploads/Pu/85686/large_Almost_Replica.jpg,Trek,absent,True,"Alhambra,CA,91801",https://files.bikeindex.org/uploads/Pu/85686/small_Almost_Replica.jpg,2011 Trek Speed Concept 7.0,2011.0,91801,2017
15072,15072,2017-05-22 06:00:00,['White'],Supersix Evo Ultegra Di2,120786,False,https://files.bikeindex.org/uploads/Pu/85499/large_IMG_0055.jpg,Cannondale,CDR03A448131200114RWELE/48,True,"Sf,CA,94123",https://files.bikeindex.org/uploads/Pu/85499/small_IMG_0055.jpg,2013 Cannondale Supersix Evo Ultegra Di2,2013.0,94123,2017
15073,15073,2017-05-22 06:00:00,['Black'],Caad10,120856,False,,Cannondale,H3DH45350,True,"Burbank,CA,91502",,2016 Cannondale Caad10,2016.0,91502,2017
15074,15074,2017-05-22 06:00:00,['Black'],Quick 8,121116,False,,Cannondale,MA67684,True,"San Francisco,CA,94121",,2016 Cannondale Quick 8,2016.0,94121,2017
15078,15078,2017-05-22 06:00:00,['Black'],Straight 8 ,120819,False,,Electra,absent,True,"Los Angeles,CA,90034",,Electra Straight 8,,90034,2017
15085,15085,2017-05-21 06:00:00,['Black'],Crosstrail Disc,120768,False,https://files.bikeindex.org/uploads/Pu/85650/large_Screen_Shot_2017-05-23_at_11.59.59_AM.png,Specialized,WSBC606171695L,True,"Mountain View,CA,94041",https://files.bikeindex.org/uploads/Pu/85650/small_Screen_Shot_2017-05-23_at_11.59.59_AM.png,2016 Specialized Crosstrail Disc,2016.0,94041,2017
15086,15086,2017-05-21 06:00:00,['Orange'],1000,120532,False,,Trek,306C2826A,True,"Berkely,CA,94704",,Trek 1000,,94704,2017
15092,15092,2017-05-21 06:00:00,['White'],Roubaix SL4 Sora Disc,348199,False,https://files.bikeindex.org/uploads/Pu/92649/large_specialized-roubaix-sl4-sora-disc-copy-213526-1-11.jpg,Specialized,WSBC605006405J,True,"Santa,CA,95051",https://files.bikeindex.org/uploads/Pu/92649/small_specialized-roubaix-sl4-sora-disc-copy-213526-1-11.jpg,Specialized Roubaix SL4 Sora Disc,,95051,2017
15105,15105,2017-05-21 06:00:00,['Brown'],Sub 30,121540,False,https://files.bikeindex.org/uploads/Pu/86117/large_IMG_1771__1_.jpg,SCOTT,GM881443,True,"Davis,CA,95618",https://files.bikeindex.org/uploads/Pu/86117/small_IMG_1771__1_.jpg,2007 SCOTT Sub 30,2007.0,95618,2017
15110,15110,2017-05-21 06:00:00,"['Silver, gray or bare metal']",Cross-Check,121134,False,,Surly,m7100553,True,"Los Angeles,CA,90016",,Surly Cross-Check,,90016,2017
15111,15111,2017-05-21 06:00:00,['Blue'],Windstream,121136,False,,GT Bicycles,p0fw01646,True,"Los Angeles,CA,90016",,2001 GT Bicycles Windstream,2001.0,90016,2017
15117,15117,2017-05-20 20:45:18,"['Blue', 'Black', 'White']",R6000,120164,False,https://files.bikeindex.org/uploads/Pu/84749/large_IMG_3565.JPG,Raleigh,absent,True,"San Francisco,CA,94108",https://files.bikeindex.org/uploads/Pu/84749/small_IMG_3565.JPG,Raleigh R6000,,94108,2017
15118,15118,2017-05-20 19:56:08,['White'],,120157,False,,I dont know,1302035,True,"San Francisco,CA,94117",,2014 I dont know,2014.0,94117,2017
15121,15121,2017-05-20 06:00:00,['Blue'],Ripley,120820,False,https://files.bikeindex.org/uploads/Pu/85548/large_IMG_2679.JPG,Ibis,QFC2848M,True,"Auburn,CA,96603",https://files.bikeindex.org/uploads/Pu/85548/small_IMG_2679.JPG,2015 Ibis Ripley,2015.0,96603,2017
15124,15124,2017-05-20 06:00:00,"['Orange', 'Black']",Marlin 6,120864,False,https://files.bikeindex.org/uploads/Pu/85576/large_IMG_0390.PNG,Trek,SWTU153C1240K,True,"Santa Cruz,CA,95060",https://files.bikeindex.org/uploads/Pu/85576/small_IMG_0390.PNG,2016 Trek Marlin 6,2016.0,95060,2017
15138,15138,2017-05-20 06:00:00,"['White', 'Red']",R680,120209,False,https://files.bikeindex.org/uploads/Pu/84779/large_7961535965012851421-account_id_1.jpg,Scattante,6500000466060,True,"San Francisco,CA,94102",https://files.bikeindex.org/uploads/Pu/84779/small_7961535965012851421-account_id_1.jpg,2014 Scattante R680,2014.0,94102,2017
15139,15139,2017-05-20 06:00:00,"['Yellow or Gold', 'Blue']",42786,192747,False,https://files.bikeindex.org/uploads/Pu/89621/large_photo_1_.jpg,Kent,77670050063021,True,"Chico,CA,95928",https://files.bikeindex.org/uploads/Pu/89621/small_photo_1_.jpg,2017 Kent 42786,2017.0,95928,2017
15140,15140,2017-05-20 06:00:00,['Black'],Monocog,120110,False,https://files.bikeindex.org/uploads/Pu/84713/large_fuckshitup.jpg,Redline,absent,True,"San,CA,94103",https://files.bikeindex.org/uploads/Pu/84713/small_fuckshitup.jpg,Redline Monocog,,94103,2017
15146,15146,2017-05-20 06:00:00,"['Black', 'Purple']",Alight 1,120950,False,https://files.bikeindex.org/uploads/Pu/85640/large_IMG_0992.JPG,Giant,K66035568,True,"Redwood City,CA,94063",https://files.bikeindex.org/uploads/Pu/85640/small_IMG_0992.JPG,Giant Alight 1,,94063,2017
15147,15147,2017-05-20 06:00:00,['Green'],7.3 FX,120915,False,,Trek,wtu210c6005k,True,"San Jose,CA,95134",,2015 Trek 7.3 FX,2015.0,95134,2017
15148,15148,2017-05-20 06:00:00,['Black'],Escape 1,120951,False,https://files.bikeindex.org/uploads/Pu/85669/large_IMG_20161015_123401.jpg,Giant,C9BC2820,True,"Redwood City,CA,94063",https://files.bikeindex.org/uploads/Pu/85669/small_IMG_20161015_123401.jpg,Giant Escape 1,,94063,2017
15154,15154,2017-05-19 19:28:04,['Red'],Tricross Expert Double,120030,True,https://bikebook.s3.amazonaws.com/uploads/Fr/5472/9091-10_EL_TRI_Expert_Wht_l.jpg,Specialized,absent,True,"San Francisco,CA,94115",https://bikebook.s3.amazonaws.com/uploads/Fr/5472/small_9091-10_EL_TRI_Expert_Wht_l.jpg,2009 Specialized Tricross Expert Double,2009.0,94115,2017
15155,15155,2017-05-19 19:04:30,['Black'],Enduro,120024,False,,Specialized,WSBC601018051M,True,"Martinez,CA",,2017 Specialized Enduro,2017.0,,2017
15163,15163,2017-05-19 06:00:00,"['Silver, gray or bare metal']",R3,119834,False,https://files.bikeindex.org/uploads/Pu/84456/large_cerv1.jpeg,Cervélo,absent,True,"San Francisco,CA,94158",https://files.bikeindex.org/uploads/Pu/84456/small_cerv1.jpeg,2013 Cervélo R3,2013.0,94158,2017
15181,15181,2017-05-19 06:00:00,['Black'],V85,120104,False,https://files.bikeindex.org/uploads/Pu/84709/large_IMG_20161221_130000.jpg,Felt,8703,True,"San Francisco,CA,94103",https://files.bikeindex.org/uploads/Pu/84709/small_IMG_20161221_130000.jpg,2016 Felt V85,2016.0,94103,2017
15184,15184,2017-05-19 06:00:00,['Red'],FLITE 300,120118,False,https://files.bikeindex.org/uploads/Pu/84716/large_photo_2017-05-20_01-38-52.jpg,KHS Bicycles,absent,True,"San Francisco,CA,94114",https://files.bikeindex.org/uploads/Pu/84716/small_photo_2017-05-20_01-38-52.jpg,2012 KHS Bicycles FLITE 300,2012.0,94114,2017
15187,15187,2017-05-19 06:00:00,['Orange'],THUNDERBOLT,119832,False,https://files.bikeindex.org/uploads/Pu/84454/large_71iKs1jAogL._SL1300_.jpg,CAMP,absent,True,"Marina Del,CA,90292",https://files.bikeindex.org/uploads/Pu/84454/small_71iKs1jAogL._SL1300_.jpg,2016 CAMP THUNDERBOLT,2016.0,90292,2017
15189,15189,2017-05-19 06:00:00,['Black'],Lv1,120167,False,https://files.bikeindex.org/uploads/Pu/84751/large_FB_IMG_1495241360818.jpg,Unknown,absent,True,"Daly City,CA,94014",https://files.bikeindex.org/uploads/Pu/84751/small_FB_IMG_1495241360818.jpg,2012 Unknown Lv1,2012.0,94014,2017
15192,15192,2017-05-18 06:00:00,"['Silver, gray or bare metal']",Power Series 3.0,122093,False,https://files.bikeindex.org/uploads/Pu/86585/large_IMG_4207.JPG,GT Bicycles,G40700071,True,"San Jose,CA,95136",https://files.bikeindex.org/uploads/Pu/86585/small_IMG_4207.JPG,GT Bicycles Power Series 3.0,,95136,2017
15201,15201,2017-05-18 06:00:00,"['Silver, gray or bare metal', 'Red']",Grand Jubile,119768,False,https://files.bikeindex.org/uploads/Pu/84416/large_20160815_084717__1_.jpg,Motobecane,absent,True,"Orange,CA,92868",https://files.bikeindex.org/uploads/Pu/84416/small_20160815_084717__1_.jpg,1974 Motobecane Grand Jubile,1974.0,92868,2017
15203,15203,2017-05-18 06:00:00,"['Silver, gray or bare metal', 'Orange']",Sportif 2.5,119732,False,https://files.bikeindex.org/uploads/Pu/84374/large_bike.jpg,Fuji,WBD065L1390L,True,"Santa Monica,CA,90403",https://files.bikeindex.org/uploads/Pu/84374/small_bike.jpg,2015 Fuji Sportif 2.5,2015.0,90403,2017
15210,15210,2017-05-18 06:00:00,['Black'],Allez Compact,120103,True,https://bikebook.s3.amazonaws.com/uploads/Fr/3495/45684,Specialized,WSBC60 2349196H,True,"San Francisco,CA,94104",https://bikebook.s3.amazonaws.com/uploads/Fr/3495/small_45684,2013 Specialized Allez Compact,2013.0,94104,2017
15224,15224,2017-05-17 20:13:56,"['Silver, gray or bare metal']",Searcher,119560,False,https://files.bikeindex.org/uploads/Pu/84254/large_Screenshot_at_May_17_13-14-45.png,Schwinn,absent,True,"San Francisco,CA,94102",https://files.bikeindex.org/uploads/Pu/84254/small_Screenshot_at_May_17_13-14-45.png,Schwinn Searcher,,94102,2017
15228,15228,2017-05-17 09:14:32,"['Red', 'Orange', 'Yellow or Gold']",56cm,119491,False,https://files.bikeindex.org/uploads/Pu/84210/large_bike_.jpg,Peugeot Road Bike,B4018372,True,"San Diego,CA,92103",https://files.bikeindex.org/uploads/Pu/84210/small_bike_.jpg,1984 Peugeot Road Bike 56cm,1984.0,92103,2017
15230,15230,2017-05-17 06:00:00,"['White', 'Red']",Quest Comp Femme,119738,False,https://files.bikeindex.org/uploads/Pu/84375/large_Jamis.jpeg,Jamis,U13YUO2014,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/84375/small_Jamis.jpeg,2014 Jamis Quest Comp Femme,2014.0,94110,2017
15237,15237,2017-05-17 06:00:00,"['White', 'Black']",Synapse,119780,False,https://files.bikeindex.org/uploads/Pu/84420/large_Cannondale_15_Synapse_Carbon_105-1024x768.jpeg,Cannondale,HA0XG00401,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/84420/small_Cannondale_15_Synapse_Carbon_105-1024x768.jpeg,Cannondale Synapse,,94110,2017
15243,15243,2017-05-17 06:00:00,"['Silver, gray or bare metal']",7.4 FX,120686,False,https://files.bikeindex.org/uploads/Pu/85238/large_Grey_Trek_bike_licence.jpg,Trek,TB1-2277 ITU 074C6085J,True,"San Francisco,CA,94107",https://files.bikeindex.org/uploads/Pu/85238/small_Grey_Trek_bike_licence.jpg,Trek 7.4 FX,,94107,2017
15246,15246,2017-05-17 06:00:00,['Black'],Escape City- 2011,120165,True,https://bikebook.s3.amazonaws.com/uploads/Fr/8237/Escape_City_72dpiWIDE.jpg,Giant,absent,True,"Los Angeles,CA,90004",https://bikebook.s3.amazonaws.com/uploads/Fr/8237/small_Escape_City_72dpiWIDE.jpg,2010 Giant Escape City- 2011,2010.0,90004,2017
15248,15248,2017-05-17 06:00:00,"['Silver, gray or bare metal']",Sequoia,100263,False,https://files.bikeindex.org/uploads/Pu/69735/large_IMG_20161010_185129.jpg,Specialized,P2LC80375,True,"San Francisco,CA,94114",https://files.bikeindex.org/uploads/Pu/69735/small_IMG_20161010_185129.jpg,2005 Specialized Sequoia,2005.0,94114,2017
15251,15251,2017-05-17 06:00:00,['Blue'],,119830,False,https://files.bikeindex.org/uploads/Pu/84452/large_FB_IMG_1495171461606.jpg,Ibis,absent,True,"Santa Rosa,CA,95472",https://files.bikeindex.org/uploads/Pu/84452/small_FB_IMG_1495171461606.jpg,2010 Ibis,2010.0,95472,2017
15268,15268,2017-05-16 06:00:00,['Red'],700c Tourist,48218,False,https://files.bikeindex.org/uploads/Pu/28111/large_FullSizeRender_2_.jpg,Schwinn,S4969TGC,True,"San Francisco,CA,94109",https://files.bikeindex.org/uploads/Pu/28111/small_FullSizeRender_2_.jpg,2015 Schwinn 700c Tourist,2015.0,94109,2017
15272,15272,2017-05-16 06:00:00,"['Blue', 'Red']",Absolute 2 SM 14,119411,True,https://bikebook.s3.amazonaws.com/uploads/Fr/6415/2014_FUJI_Absolute_1.7_Black_SIDE.jpg,Fuji,SWBD232L0249J,True,"Pleasant Hill,CA,94523",https://bikebook.s3.amazonaws.com/uploads/Fr/6415/small_2014_FUJI_Absolute_1.7_Black_SIDE.jpg,2014 Fuji Absolute 2 SM 14,2014.0,94523,2017
15280,15280,2017-05-16 06:00:00,['Black'],Road bike ,119421,False,,Specialized,absent,True,"San Diego,CA",,2015 Specialized Road bike,2015.0,,2017
15285,15285,2017-05-16 06:00:00,['Black'],Quick5,119456,False,,Cannondale,absent,True,"Pasadena,CA,91103",,2016 Cannondale Quick5,2016.0,91103,2017
15287,15287,2017-05-16 06:00:00,['Orange'],Corsa Donna,120151,False,https://files.bikeindex.org/uploads/Pu/84738/large_IMG_0209.JPG,Novara,KX5024828,True,"Corte Madera,CA,94925",https://files.bikeindex.org/uploads/Pu/84738/small_IMG_0209.JPG,2016 Novara Corsa Donna,2016.0,94925,2017
15297,15297,2017-05-16 06:00:00,['White'],BodaBoda,119480,False,https://files.bikeindex.org/uploads/Pu/84181/large_mulvaney_yuba_side.jpg,Yuba,LY1400040U,True,"Oakland,CA,94618",https://files.bikeindex.org/uploads/Pu/84181/small_mulvaney_yuba_side.jpg,2016 Yuba BodaBoda,2016.0,94618,2017
15298,15298,2017-05-16 06:00:00,['Red'],,119492,False,,Peugeot Road Bike,absent,True,"San Diego,CA,92103",,1984 Peugeot Road Bike,1984.0,92103,2017
15309,15309,2017-05-15 15:45:08,"['Silver, gray or bare metal']",DOMANE 2.0C 52 MATT,119233,False,,Trek,SWTU353G0177K,True,"San Jose,CA,95129",,2016 Trek DOMANE 2.0C 52 MATT,2016.0,95129,2017
15310,15310,2017-05-15 14:48:31,['Blue'],Cypress DX ,119229,False,,Giant,C43V1778,True,"Napa,CA,94558",,2015 Giant Cypress DX,2015.0,94558,2017
15312,15312,2017-05-15 14:15:02,['White'],Liv Alight ,119227,False,,Giant,absent,True,"Davis,CA,95616",,2015 Giant Liv Alight,2015.0,95616,2017
15313,15313,2017-05-15 06:00:00,['Blue'],Disc Trucker,111793,False,https://files.bikeindex.org/uploads/Pu/84036/large_IMG_1413.JPG,Surly,M16023745,True,"Oakland,CA,94612",https://files.bikeindex.org/uploads/Pu/84036/small_IMG_1413.JPG,2017 Surly Disc Trucker,2017.0,94612,2017
